trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
980,False,"{'a': 0.14514649058898146, 'e': 0.08559966801320723}",20,13,15.413088884685347,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.1451250510025509, 'e': 0.08538566884317421}",20,16,8.504085199021599,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.14510363953849104, 'e': 0.08517220467106627}",20,9,17.995450078041216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.14508225613045952, 'e': 0.08495927415938861}",20,14,12.688437467795005,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.14506090071233935, 'e': 0.08474687597399015}",25,10,27.060507889510074,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.14503957321823738, 'e': 0.08453500878405518}",25,17,16.923798165727217,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.14501827358248376, 'e': 0.08432367126209504}",30,22,15.228939443965999,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.14499700173963076, 'e': 0.08411286208393981}",35,17,34.36245220525439,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.14497575762445178, 'e': 0.08390257992872997}",20,6,25.852815343567322,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.1449545411719404, 'e': 0.08369282347890815}",25,18,13.222590311347401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.14493335231730953, 'e': 0.08348359142021088}",25,16,18.114398901608098,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.14491219099599015, 'e': 0.08327488244166036}",20,9,22.389661475299118,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.14489105714363074, 'e': 0.08306669523555621}",25,13,25.44510332104205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.14486995069609598, 'e': 0.08285902849746733}",20,16,8.207988079166071,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.14484887158946608, 'e': 0.08265188092622366}",20,12,16.742142963462825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.1448278197600356, 'e': 0.08244525122390811}",25,18,12.477472263565147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.14480679514431263, 'e': 0.08223913809584835}",25,0,42.21076499566206,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
997,False,"{'a': 0.14478579767901795, 'e': 0.08203354025060873}",20,12,14.132822494398967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.14476482730108395, 'e': 0.08182845639998221}",20,14,11.550100645197489,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.1447438839476537, 'e': 0.08162388525898226}",25,11,28.629063495187292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.14472296755608013, 'e': 0.08141982554583481}",20,12,18.925320609986763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.1447020780639251, 'e': 0.08121627598197022}",30,14,27.242224830997788,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.14468121540895854, 'e': 0.0810132352920153}",20,7,22.631851884032457,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.14466037952915728, 'e': 0.08081070220378526}",30,8,46.697982199234296,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.14463957036270456, 'e': 0.08060867544827581}",20,9,22.853284041829532,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.1446187878479888, 'e': 0.08040715375965513}",20,0,28.85225813858608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1006,False,"{'a': 0.1445980319236029, 'e': 0.08020613587525599}",30,18,21.80250224023329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.14457730252834333, 'e': 0.08000562053556785}",25,11,27.051898299290304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.1445565996012091, 'e': 0.07980560648422894}",20,9,18.564045777449138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.14453592308140104, 'e': 0.07960609246801838}",25,13,21.058039859810094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.144515272908321, 'e': 0.07940707723684833}",25,11,26.432234538570803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.1444946490215708, 'e': 0.07920855954375622}",20,6,24.610339019860447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.14447405136095143, 'e': 0.07901053814489682}",20,14,8.976570414476447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.14445347986646226, 'e': 0.0788130117995346}",20,10,18.452469746961643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.14443293447830005, 'e': 0.07861597927003576}",20,14,8.885820700588202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.14441241513685835, 'e': 0.07841943932186067}",25,3,36.53872473455334,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.14439192178272636, 'e': 0.07822339072355602}",20,8,23.071734361778166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.14437145435668827, 'e': 0.07802783224674714}",25,16,12.073198851749561,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.14435101279972248, 'e': 0.07783276266613028}",35,21,24.844745598741476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.14433059705300055, 'e': 0.07763818075946495}",20,3,31.131376861386336,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.1443102070578866, 'e': 0.0774440853075663}",25,4,35.9372328115137,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.14428984275593634, 'e': 0.07725047509429739}",30,15,27.2484268028796,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.14426950408889633, 'e': 0.07705734890656164}",25,14,20.890379781066486,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.14424919099870318, 'e': 0.07686470553429524}",20,0,33.60429864379422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1024,False,"{'a': 0.14422890342748268, 'e': 0.07667254377045951}",25,18,13.443535992376734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.144208641317549, 'e': 0.07648086241103337}",25,0,41.3927668214735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1026,False,"{'a': 0.14418840461140398, 'e': 0.07628966025500579}",20,10,19.7024765023422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.14416819325173622, 'e': 0.07609893610436827}",20,16,6.955271079121659,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.14414800718142037, 'e': 0.07590868876410736}",25,4,32.87124611118827,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.14412784634351633, 'e': 0.07571891704219709}",20,4,27.10854234490979,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.14410771068126843, 'e': 0.0755296197495916}",20,12,16.630105840229078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.14408760013810468, 'e': 0.07534079570021764}",20,0,30.223846161135533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1032,False,"{'a': 0.14406751465763595, 'e': 0.07515244371096709}",20,11,15.084751487227035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.14404745418365533, 'e': 0.07496456260168968}",20,14,13.75075777339533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.1440274186601372, 'e': 0.07477715119518545}",30,13,35.11541640597743,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.14400740803123657, 'e': 0.0745902083171975}",25,8,33.89798028374347,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.1439874222412883, 'e': 0.07440373279640451}",35,15,35.03707087153534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.14396746123480628, 'e': 0.07421772346441351}",25,7,32.74514097601953,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.1439475249564828, 'e': 0.07403217915575247}",25,14,20.93156305505926,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.14392761335118773, 'e': 0.07384709870786309}",20,8,19.81386226002403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.1439077263639678, 'e': 0.07366248096109344}",20,10,20.77949576140074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.14388786394004577, 'e': 0.0734783247586907}",20,13,12.991332971781674,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.14386802602481988, 'e': 0.07329462894679399}",20,13,11.556368306841577,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.1438482125638629, 'e': 0.073111392374427}",20,14,13.839351947213453,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.14382842350292163, 'e': 0.07292861389349094}",30,22,15.628348658446228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.143808658787916, 'e': 0.07274629235875722}",35,13,35.42760041333642,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.14378891836493837, 'e': 0.07256442662786033}",25,11,27.256132253699626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.1437692021802529, 'e': 0.07238301556129068}",30,0,52.582797099461935,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1048,False,"{'a': 0.14374951018029483, 'e': 0.07220205802238747}",20,6,22.769517521781527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.1437298423116696, 'e': 0.0720215528773315}",20,13,15.03761589605772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.14371019852115238, 'e': 0.07184149899513817}",20,10,18.657961408813737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.1436905787556873, 'e': 0.07166189524765033}",20,15,11.2147610317115,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.14367098296238656, 'e': 0.07148274050953121}",35,7,50.05867132103789,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.14365141108853002, 'e': 0.07130403365825738}",30,6,44.94098378534648,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.14363186308156434, 'e': 0.07112577357411175}",30,18,22.819672082331557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.1436123388891023, 'e': 0.07094795914017647}",25,10,25.979192757727358,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.14359283845892218, 'e': 0.07077058924232603}",25,20,7.734329790926424,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.143573361738967, 'e': 0.07059366276922022}",25,13,24.77196303301465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.14355390867734394, 'e': 0.07041717861229717}",20,6,23.125389314059547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.1435344792223236, 'e': 0.07024113566576644}",30,14,28.14170241252577,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.1435150733223393, 'e': 0.07006553282660202}",20,12,19.574908215275933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.14349569092598646, 'e': 0.06989036899453552}",25,20,9.555109671217458,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.143476331982022, 'e': 0.06971564307204918}",20,1,34.26068115215458,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.14345699643936355, 'e': 0.06954135396436907}",25,11,24.5698584307345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.1434376842470888, 'e': 0.06936750057945815}",30,8,38.85970750247963,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.143418395354435, 'e': 0.0691940818280095}",25,12,23.29689171033713,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.1433991297107982, 'e': 0.06902109662343948}",25,12,24.464150201700512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.14337988726573253, 'e': 0.06884854388188089}",20,11,19.527164359854318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.1433606679689497, 'e': 0.06867642252217619}",25,14,17.234754690299805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.14334147177031822, 'e': 0.06850473146587076}",25,10,28.926511931188003,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.14332229861986295, 'e': 0.06833346963720607}",20,7,24.170691232969823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.14330314846776426, 'e': 0.06816263596311307}",35,17,31.62550448446917,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.14328402126435755, 'e': 0.06799222937320529}",25,16,14.374631758690603,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.14326491696013255, 'e': 0.06782224879977228}",35,18,30.81392844747439,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.1432458355057326, 'e': 0.06765269317777285}",30,16,26.74348426984871,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.14322677685195434, 'e': 0.06748356144482842}",20,6,26.075364714365605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.14320774094974673, 'e': 0.06731485254121636}",30,19,18.34370546334848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.14318872775021063, 'e': 0.06714656540986332}",25,14,23.659786983861846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.14316973720459816, 'e': 0.06697869899633867}",25,8,27.540784750417547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.14315076926431208, 'e': 0.06681125224884782}",25,11,25.94606521802084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.1431318238809052, 'e': 0.06664422411822571}",20,7,25.458171593861202,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.14311290100607968, 'e': 0.06647761355793015}",20,6,24.581512462447733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.1430940005916866, 'e': 0.06631141952403533}",20,0,32.402438392297974,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1083,False,"{'a': 0.14307512258972524, 'e': 0.06614564097522524}",25,17,16.114678082416994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.1430562669523425, 'e': 0.06598027687278718}",25,6,39.58376686518891,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.1430374336318323, 'e': 0.06581532618060522}",20,16,8.009390089222077,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.1430186225806351, 'e': 0.0656507878651537}",35,22,23.392359181120362,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.14299983375133718, 'e': 0.06548666089549082}",25,10,23.417519496010243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.14298106709667005, 'e': 0.0653229442432521}",30,10,37.10009518394567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.14296232256951003, 'e': 0.06515963688264398}",20,11,14.171103888220587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.14294360012287746, 'e': 0.06499673779043737}",20,10,18.36171695900509,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.14292489970993635, 'e': 0.06483424594596128}",25,12,22.425082086318188,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.1429062212839936, 'e': 0.06467216033109638}",25,13,25.944310887217632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.1428875647984986, 'e': 0.06451047993026864}",20,12,17.983146022474767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.14286893020704247, 'e': 0.06434920373044298}",20,10,17.60667803462565,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.1428503174633578, 'e': 0.06418833072111686}",25,18,16.013314955632072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.14283172652131768, 'e': 0.06402785989431407}",30,9,35.636217671850666,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.14281315733493552, 'e': 0.0638677902445783}",30,19,20.397020212307776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.14279460985836434, 'e': 0.06370812076896686}",30,18,24.57842511059152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.14277608404589612, 'e': 0.06354885046704443}",35,17,30.826912063498234,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.14275757985196144, 'e': 0.06338997834087684}",25,17,14.747795183412574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.14273909723112876, 'e': 0.06323150339502465}",20,11,18.398937933263255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.1427206361381041, 'e': 0.06307342463653709}",25,9,29.30031649189289,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.14270219652773017, 'e': 0.06291574107494574}",20,12,11.149183944619015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.14268377835498616, 'e': 0.06275845172225838}",30,15,30.027746008210798,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.14266538157498698, 'e': 0.06260155559295275}",25,12,27.73225792289447,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.14264700614298287, 'e': 0.06244505170397036}",30,14,32.2879594714817,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.14262865201435873, 'e': 0.06228893907471044}",20,11,16.609425286374204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.1426103191446337, 'e': 0.06213321672702367}",20,12,14.083616912255936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.14259200748946066, 'e': 0.06197788368520611}",20,11,18.73865340094204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.14257371700462554, 'e': 0.0618229389759931}",25,11,30.52095538227118,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.142555447646047, 'e': 0.06166838162855312}",25,13,24.253513734403885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.1425371993697757, 'e': 0.06151421067448174}",25,11,24.675017825258553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.14251897213199408, 'e': 0.06136042514779554}",20,4,27.779603522227152,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.14250076588901547, 'e': 0.06120702408492606}",20,7,26.01396761260218,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.14248258059728394, 'e': 0.061054006524713746}",25,16,15.305292869851845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.1424644162133735, 'e': 0.06090137150840196}",20,9,25.091273871523875,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.14244627269398782, 'e': 0.06074911807963096}",30,20,18.41142346634557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.14242814999595957, 'e': 0.06059724528443189}",20,11,17.258698681690497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.14241004807624996, 'e': 0.060445752171220814}",25,8,29.881054228729486,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.14239196689194833, 'e': 0.06029463779079276}",25,18,12.250430447938403,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.14237390640027153, 'e': 0.06014390119631578}",20,9,19.284026754949995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.14235586655856344, 'e': 0.059993541443325}",25,17,17.138831880544107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.14233784732429464, 'e': 0.05984355758971669}",20,8,24.93818222640025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.14231984865506164, 'e': 0.0596939486957424}",30,12,32.74029393904912,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.14230187050858667, 'e': 0.059544713824003045}",20,16,6.821670389773525,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.14228391284271702, 'e': 0.059395852039443045}",30,9,41.09598327188198,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.1422659756154246, 'e': 0.05924736240934444}",25,17,14.732793532810147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.14224805878480545, 'e': 0.05909924400332108}",25,15,16.14450923488873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.14223016230907937, 'e': 0.05895149589331278}",20,10,17.15073813350614,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.1422122861465893, 'e': 0.0588041171535795}",35,19,30.8009814729037,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.14219443025580086, 'e': 0.05865710686069556}",30,16,26.553827637596125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.14217659459530205, 'e': 0.05851046409354382}",20,0,32.44514473354083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1133,False,"{'a': 0.14215877912380245, 'e': 0.05836418793330996}",20,7,23.67825176329881,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.14214098380013318, 'e': 0.05821827746347669}",20,10,18.620204418127063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.14212320858324606, 'e': 0.058072731769818}",20,0,29.556686290600396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.14210545343221334, 'e': 0.05792754994039346}",25,13,21.941306442430925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.14208771830622724, 'e': 0.05778273106554248}",20,9,18.46603402690139,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.14207000316459936, 'e': 0.05763827423787863}",25,13,19.905687743870494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.1420523079667604, 'e': 0.057494178552283934}",20,3,25.901532065536585,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.14203463267225963, 'e': 0.057350443105903225}",20,14,12.2102357424934,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.1420169772407643, 'e': 0.057207066998138476}",20,10,17.386515420467333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.1419993416320595, 'e': 0.05706404933064313}",25,11,25.28305144486019,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.14198172580604734, 'e': 0.05692138920731652}",25,8,31.515250577674667,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.14196412972274688, 'e': 0.05677908573429823}",20,6,27.124193413427218,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.1419465533422934, 'e': 0.056637138019962494}",25,12,19.704527527614747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.14192899662493808, 'e': 0.05649554517491259}",20,10,22.812561469630428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.14191145953104753, 'e': 0.056354306311975313}",30,18,22.35268653875853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.14189394202110342, 'e': 0.056213420546195374}",25,0,43.28934811090322,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1149,False,"{'a': 0.14187644405570193, 'e': 0.056072886994829894}",25,0,40.639073577792445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1150,False,"{'a': 0.1418589655955534, 'e': 0.05593270477734282}",20,9,23.054201592142608,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.1418415066014819, 'e': 0.055792873015399466}",20,16,7.35321238153589,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
